function	SRR1397196	SRR1397407	SRR1397265	SRR1397339
K14657	5.0	263.5	16.5	45.0
K14659	5.0	263.5	16.5	45.0
K14660	193.5	406.0	159.0	1555.5
K14661	6.0	0.0	11.0	0.0
K14665	47.0	305.5	111.27	391.09
K14666	5.0	263.5	16.5	45.0
K14672	45.0	264.0	90.0	335.0
K14681	44.0	191.5	75.5	229.0
K14682	2069.68	4059.75	2111.0	6401.24
K14683	145.0	283.0	320.0	428.5
K14727	1070.0	549.5	1014.5	567.0
K14728	0.0	0.0	0.0	29.0
K14733	18.0	76.0	22.0	86.0
K14742	3525.7200000000003	10112.67	4027.1499999999996	22111.989999999998
K14743	77.0	196.83	77.5	378.0
K14744	35.0	876.0	72.0	213.0
K14748	65.0	5.5	117.5	15.0
K14749	65.0	5.5	117.5	15.0
K14761	807.0200000000001	3677.59	742.25	3845.91
K14762	271.0	399.25	381.0	615.75
K14940	221.0	276.0	327.0	409.0
K14941	215.5	331.0	112.0	3832.5
K14949	92.0	209.83	91.5	396.0
K14952	18.0	76.0	22.0	86.0
K14953	18.0	76.0	22.0	86.0
K14956	58.0	120.0	54.0	292.0
K14974	5.0	4.0	5.0	7.0
K14977	1893.5	1136.75	2534.6	2474.0
K14980	1083.38	1831.94	2012.0	5442.6
K14981	1083.38	1831.94	2012.0	5442.6
K14982	1.6	12.2	10.2	15.2
K14983	1.6	12.2	10.2	15.2
K14986	554.94	3918.7200000000003	1382.15	5536.55
K14987	524.94	809.72	1056.15	1941.5500000000002
K14998	1737.38	2629.61	2980.1	9612.76
K15011	2866.21	5433.9400000000005	3655.0	9113.34
K15012	2866.21	5433.9400000000005	3655.0	9113.34
K15016	11.6	0.0	2.0	185.0
K15019	0.0	0.0	0.0	29.0
K15022	20.0	283.5	25.25	382.75
K15023	76.0	53.0	15.0	667.0
K15024	112.0	478.0	116.0	2657.5
K15034	3503.29	9167.64	4722.549999999999	17606.79
K15051	15.0	54.0	19.0	129.0
K15052	0.0	4.0	0.0	36.0
K15054	84.85	299.5	115.0	800.25
K15064	44.0	19.0	144.0	136.0
K15066	50.0	36.0	47.0	149.0
K15067	30.5	91.0	30.5	108.0
K15125	137.0	714.0	206.0	808.0
K15228	95.0	195.5	280.0	580.25
K15229	77.0	119.5	258.0	494.25
K15230	4.0	38.5	8.75	28.25
K15231	4.0	38.5	8.75	28.25
K15256	1705.58	5368.58	2101.0	6039.08
K15257	1546.08	4420.58	1860.6	3304.58
K15268	1895.71	2393.02	1953.4	4460.93
K15269	345.5	640.5	875.5	1157.5
K15270	1142.44	1286.39	1862.95	3844.21
K15311	1.0	5.5	7.0	37.0
K15312	1.0	5.5	7.0	37.0
K15313	1.0	5.5	5.0	0.0
K15327	1.0	5.5	5.0	0.0
K15328	1.0	5.5	7.0	37.0
K15329	9.5	5.5	13.0	74.0
K15331	0.0	6.0	2.0	4.0
K15337	1.0	5.5	7.0	37.0
K15342	2733.23	8899.69	2235.42	18277.94
K15357	5.0	4.0	5.0	7.0
K15358	8.0	274.5	61.5	50.0
K15371	3055.29	7443.72	4065.2	12252.13
K15372	114.0	183.0	80.0	2636.0
K15373	916.0	963.0	923.0	337.0
K15383	105.5	445.0	419.0	1053.0
K15396	2727.33	5519.58	3037.0	7031.33
K15408	152.53	1266.33	451.0	799.33
K15429	6.0	151.0	0.0	216.0
K15431	7.0	15.0	9.0	27.0
K15449	0.0	80.0	0.0	103.0
K15460	615.0	4588.25	1100.0	6419.75
K15461	2332.68	4644.25	2664.5	8087.74
K15468	25.0	165.5	39.0	359.0
K15495	22.0	59.5	12.0	545.0
K15496	16.0	25.0	8.0	396.0
K15497	16.0	25.0	8.0	396.0
K15509	274.0	549.0	192.0	2273.0
K15510	18.0	76.0	22.0	86.0
K15511	19.85	198.5	89.0	768.25
K15512	19.85	198.5	89.0	768.25
K15513	19.85	198.5	89.0	768.25
K15514	14.85	95.5	64.0	743.25
K15515	2.0	3.0	0.0	12.0
K15518	78.0	308.5	115.27	2590.59
K15519	78.0	308.5	115.27	2590.59
K15520	138.0	211.83	113.5	401.0
K15521	241.0	255.82999999999998	115.5	4432.0
K15524	31.0	75.0	25.0	191.5
K15525	133.0	231.82999999999998	91.5	2675.0
K15526	138.0	211.83	113.5	401.0
K15527	37.0	2182.0	92.0	1174.0
K15531	1.5	2.5	0.0	3.5
K15532	283.0	3406.0	518.5	2395.0
K15533	5.67	9.67	10.0	10.0
K15536	75.0	188.75	135.5	265.75
K15539	2165.18	4620.75	2133.0	7209.74
K15540	62.0	0.25	39.0	6.75
K15545	50.0	134.25	56.0	219.25
K15546	20.45	198.5	101.6	772.25
K15547	50.0	128.25	56.0	217.75
K15548	50.0	128.25	56.0	217.75
K15549	50.0	128.25	56.0	217.75
K15550	50.0	128.25	56.0	217.75
K15551	901.94	841.97	807.45	2557.55
K15552	846.38	688.69	716.9	2198.35
K15553	911.3199999999999	3960.41	1503.45	3995.1499999999996
K15554	678.38	3209.19	1011.5999999999999	2981.6000000000004
K15555	834.8199999999999	2864.41	1178.88	3693.1499999999996
K15568	5.0	2.0	0.0	99.0
K15569	5.0	2.0	0.0	99.0
K15570	8.0	2.0	0.0	107.0
K15571	5.0	2.0	0.0	99.0
K15572	5.0	2.0	0.0	99.0
K15575	5.0	2.0	0.0	99.0
K15576	1976.52	4853.55	2559.1499999999996	8041.539999999999
K15577	642.02	3413.05	1249.65	6676.040000000001
K15578	642.02	3413.05	1249.65	6676.040000000001
K15580	2856.41	4579.49	4061.7299999999996	13362.01
K15581	1284.21	1974.84	1676.52	8707.59
K15582	1475.21	1608.84	2013.52	7669.59
K15583	2097.21	2715.84	1902.42	15373.59
K15584	59.44	218.47	73.45	264.3
K15585	59.44	218.47	73.45	264.3
K15586	59.44	218.47	73.45	264.3
K15587	59.44	218.47	73.45	264.3
K15598	1547.44	2289.2200000000003	2086.45	3500.5499999999997
K15599	700.44	2362.2200000000003	1251.45	4184.549999999999
K15600	252.44	1859.22	310.45	3115.5499999999997
K15629	91.0	188.5	94.27	367.09000000000003
K15632	2.0	2.0	0.0	6.0
K15633	3226.37	11097.67	3284.42	15638.33
K15634	5295.79	6421.150000000001	4822.17	29362.05
K15635	284.5	3849.5	383.0	3241.5
K15640	47.0	272.5	96.27	339.09
K15652	45.0	264.0	92.6	335.0
K15654	2.0	11.0	10.0	0.0
K15655	1.0	5.5	5.0	0.0
K15656	1.0	5.5	5.0	0.0
K15657	1.0	5.5	5.0	0.0
K15661	1.0	5.5	5.0	0.0
K15662	1.0	5.5	5.0	0.0
K15663	1.0	5.5	5.0	0.0
K15667	0.0	5.0	3.0	10.0
K15669	2.0	12.5	32.5	120.0
K15690	0.0	6.0	0.0	8.0
K15721	8.0	6.0	5.0	23.0
K15722	50.0	128.25	56.0	217.75
K15723	450.0	2135.75	620.5	2947.75
K15724	2243.12	4475.47	2312.95	7862.290000000001
K15725	1218.1799999999998	4802.51	2803.25	7139.219999999999
K15726	2412.33	7436.01	4598.2	13062.22
K15727	1813.33	6515.51	3655.2	11431.72
K15733	107.0	210.83	105.5	398.0
K15735	948.0	127.75	916.0	163.5
K15736	1582.0	2020.75	1900.0	2862.0
K15737	5.0	45.75	28.0	53.5
K15738	4310.47	13468.5	5498.5199999999995	24048.83
K15740	0.0	70.0	0.0	31.0
K15746	309.0	335.5	621.5	763.0
K15762	25.5	0.0	12.0	0.0
K15765	8.5	0.0	4.0	0.0
K15770	67.77	351.87	144.97	491.79
K15771	67.77	346.87	141.97	481.79
K15772	67.77	346.87	141.97	481.79
K15773	148.0	259.25	256.0	224.75
K15777	1922.44	2001.14	2362.2	4706.959999999999
K15778	2182.93	7689.5	2792.6	9485.74
K15780	90.0	528.0	180.0	670.0
K15781	21.0	79.0	24.0	89.0
K15782	1351.5	499.0	1455.0	1201.5
K15783	1419.5	562.0	1504.0	1829.5
K15784	1259.5	163.0	1347.0	304.5
K15785	1466.5	663.0	1580.0	1657.5
K15786	1417.5	645.0	1506.0	1592.5
K15790	139.44	2433.8900000000003	167.7	1617.46
K15792	30.0	16.0	14.0	284.0
K15827	50.0	128.25	56.0	217.75
K15828	50.0	128.25	56.0	217.75
K15829	50.0	128.25	56.0	217.75
K15830	50.0	128.25	58.67	217.75
K15831	50.0	128.25	56.0	217.75
K15832	50.0	128.25	56.0	217.75
K15833	50.0	128.25	56.0	217.75
K15834	50.0	128.25	56.0	217.75
K15835	0.0	6.25	0.0	4.25
K15836	50.0	128.25	56.0	217.75
K15849	0.0	0.0	10.0	0.0
K15852	0.0	6.0	0.0	1.5
K15855	7.0	190.5	29.0	61.5
K15856	14.0	285.5	28.5	88.0
K15861	48.0	372.5	297.7	352.0
K15862	168.0	343.0	392.0	604.0
K15864	70.28	1299.1699999999998	164.25	1447.65
K15866	1417.58	5895.860000000001	2407.67	12041.599999999999
K15868	24.0	160.0	34.0	359.0
K15876	263.0	3568.5	609.5	5138.5
K15888	0.0	80.0	0.0	103.0
K15894	364.69	2444.7200000000003	675.9499999999999	1486.3
K15895	0.0	5.0	17.0	9.0
K15896	58.0	1899.5	106.5	357.5
K15897	0.75	15.75	18.75	14.25
K15898	91.5	2079.75	129.75	2609.5
K15899	0.0	5.0	17.0	9.0
K15904	0.0	10.0	0.0	43.0
K15910	1.0	8.5	1.5	9.5
K15916	119.0	59.0	8.0	4097.0
K15918	286.0	2096.5	867.0	3120.5
K15921	0.0	6.0	0.0	8.0
K15922	10.0	148.25	8.0	70.75
K15923	446.67	7603.17	1092.5	4254.5
K15973	106.35	726.7	227.99	808.38
K15974	360.0	144.25	103.0	408.75
K15975	1049.8	2315.1	2216.61	2646.87
K15976	48.0	276.5	98.0	351.0
K15977	5769.66	14905.970000000001	7162.719999999999	24105.04
K15980	0.0	34.0	12.0	42.0
K15981	200.0	482.0	202.0	862.0
K15982	285.0	2021.5	351.0	2886.75
K15983	324.0	2782.5	406.0	3006.75
K15984	2242.33	3954.25	2423.0	5006.99
K15986	385.85	1928.7	491.97	3127.54
K15987	2750.11	6647.0599999999995	3062.55	24943.71
K16011	999.7900000000001	3365.8900000000003	1631.55	8220.710000000001
K16012	2062.1	3380.95	2966.4700000000003	6497.37
K16013	2062.1	3380.95	2966.4700000000003	6497.37
K16014	51.0	6.0	27.0	12.0
K16041	0.0	0.25	0.0	2.75
K16042	0.0	0.25	0.0	2.75
K16043	1.0	5.5	5.0	54.0
K16044	105.44	541.72	183.45	723.55
K16046	18.0	76.0	22.0	86.0
K16047	293.0	1879.17	348.0	2937.41
K16048	226.6	1748.0	254.0	2535.0
K16049	231.0	1793.5	285.0	2628.75
K16050	231.0	1793.5	285.0	2628.75
K16051	267.0	1939.5	324.0	2684.75
K16052	796.5799999999999	5152.08	1622.0	6319.33
K16053	877.5	4551.25	1411.0	8044.5
K16055	44.0	2304.5	148.0	1141.5
K16066	70.5	479.25	96.0	394.75
K16074	918.75	4448.75	1086.92	6191.0
K16076	0.0	0.25	0.0	2.75
K16077	938.0	237.0	916.0	378.5
K16078	2.0	6.5	18.5	84.0
K16079	1487.5	2581.0	2846.2	3084.0
K16080	175.0	14.0	289.6	38.0
K16081	55.0	217.5	88.0	185.75
K16087	2076.12	6719.97	3473.2	12070.04
K16088	2376.52	2906.4700000000003	3185.2	3766.04
K16089	2450.35	12862.880000000001	3576.7	14343.710000000001
K16090	950.72	1519.97	1273.15	3556.04
K16091	535.5	1298.5	885.5	1998.5
K16092	2831.45	6070.3	3442.45	9782.12
K16135	110.0	44.25	141.0	559.75
K16136	100.0	256.25	112.0	432.75
K16137	4230.27	10064.97	5830.17	16602.04
K16139	0.0	0.25	0.0	2.75
K16140	0.0	0.25	0.0	2.75
K16146	73.0	133.0	82.0	310.0
K16147	276.03999999999996	1452.22	344.05	1088.88
K16148	140.67	211.67	133.0	401.0
K16149	62.0	158.5	50.77	2366.09
K16150	18.0	76.0	24.67	86.0
K16152	5.0	4.0	5.0	7.0
K16153	66.0	2362.5	124.0	3586.0
K16163	113.67	86.67	87.0	104.0
K16164	47.0	2.83	23.5	5.0
K16165	1175.48	2329.86	2069.0	7908.51
K16167	57.0	84.5	111.0	110.0
K16168	43.0	35.5	51.0	44.0
K16169	51.6	310.2	118.47	395.29
K16170	1.0	5.5	5.0	0.0
K16171	2232.29	2113.7200000000003	2988.95	5544.049999999999
K16173	52.0	9.0	6.0	378.0
K16176	0.0	280.0	0.0	124.0
K16177	0.0	140.0	0.0	62.0
K16178	0.0	140.0	0.0	62.0
K16179	0.0	140.0	0.0	62.0
K16180	0.0	70.0	0.0	31.0
K16181	0.0	70.0	0.0	31.0
K16182	0.0	70.0	0.0	31.0
K16183	0.0	70.0	0.0	31.0
K16188	50.0	299.5	109.0	404.0
K16190	9.0	98.0	9.0	611.0
K16191	0.0	99.0	20.0	18.0
K16199	1.0	5.5	5.0	0.0
K16200	1.0	12.5	7.0	13.0
K16201	1.0	12.5	7.0	13.0
K16202	1.0	12.5	7.0	13.0
K16203	463.0	600.5	504.67	5586.0
K16210	151.0	454.5	179.5	677.5
K16211	697.0	3321.0	1237.5	5516.5
K16212	61.0	2600.0	189.0	1320.0
K16213	102.0	2465.0	210.0	1520.0
K16216	192.0	564.5	425.27	724.0899999999999
K16234	94.0	164.5	148.0	152.75
K16235	204.0	548.0	364.0	683.75
K16236	1.0	5.5	5.0	0.0
K16237	20.0	83.66	25.0	94.0
K16238	1063.19	2028.72	1298.3	1134.3
K16242	199.75	2692.17	289.0	3260.91
K16243	199.75	2692.17	289.0	3260.91
K16244	199.75	2692.17	289.0	3260.91
K16245	199.75	2692.17	289.0	3260.91
K16246	199.75	2692.17	289.0	3260.91
K16247	1.0	5.5	5.0	0.0
K16248	1.0	5.5	5.0	0.0
K16249	199.75	2692.17	289.0	3260.91
K16254	16.5	220.0	24.6	22.0
K16255	16.5	220.0	24.6	22.0
K16256	41.5	440.0	40.6	44.0
K16257	49.5	660.0	48.6	66.0
K16258	41.5	440.0	40.6	44.0
K16259	49.5	660.0	48.6	66.0
K16260	24.5	440.0	32.6	44.0
K16263	318.0	686.25	481.0	960.25
K16264	2284.29	7344.22	3281.8199999999997	13626.630000000001
K16267	144.5	274.17	167.5	868.16
K16291	2095.77	2179.8	2121.95	2160.38
K16293	221.0	279.0	327.0	420.0
K16294	221.0	271.0	325.0	398.0
K16299	1064.25	201.75	1131.75	648.25
K16300	1035.75	144.75	949.75	347.75
K16301	402.0	256.58	549.5	382.75
K16306	0.0	160.0	0.0	177.0
K16317	2.0	83.0	0.0	79.0
K16319	15.0	39.0	25.0	155.0
K16320	7.0	12.0	22.0	129.0
K16321	0.0	0.25	0.0	2.75
K16322	625.0	1349.0	499.0	1063.25
K16323	46.0	269.5	95.0	335.0
K16324	0.0	0.5	0.0	5.5
K16326	0.0	0.25	0.0	2.75
K16327	27.0	2.0	2.0	4.0
K16328	156.0	462.25	613.27	274.84000000000003
K16329	559.94	1182.47	907.45	8610.3
K16331	1.0	13.5	12.0	3.0
K16345	146.0	489.0	244.0	517.25
K16346	8.0	0.25	12.0	2.75
K16347	3.0	3.25	2.0	45.75
K16348	61.0	128.25	59.0	303.75
K16363	360.0	3770.5	753.0	5924.5
K16370	179.17000000000002	1097.42	230.0	2821.5
K16371	536.0	349.5	768.0	737.5
K16422	84.94	544.22	160.95	288.3
K16423	7.0	15.0	9.0	27.0
K16444	14.0	49.0	60.0	66.0
K16509	128.2	713.4	258.21	1010.67
K16511	112.1	631.2	237.24	866.88
K16514	62.44	53.22	162.78	192.05
K16515	19.0	290.5	34.5	70.0
K16552	0.0	7.0	2.0	2.0
K16554	64.0	133.0	98.0	345.0
K16555	24.0	167.0	75.0	365.0
K16556	42.0	243.0	58.0	447.0
K16557	24.0	167.0	56.0	361.0
K16558	24.0	167.0	46.0	361.0
K16559	0.0	7.0	2.0	2.0
K16560	0.0	7.0	2.0	2.0
K16562	0.0	14.5	3.5	8.5
K16563	0.0	7.0	12.0	2.0
K16564	24.0	167.0	36.0	361.0
K16566	16.0	34.0	42.0	28.0
K16567	24.0	167.0	36.0	361.0
K16568	66.0	133.0	82.6	346.0
K16593	1.0	5.5	5.0	0.0
K16645	76.0	196.0	76.0	378.0
K16647	92.0	203.83	91.5	388.0
K16648	324.0	683.83	307.5	1556.0
K16649	138.0	205.83	113.5	393.0
K16650	229.0	414.83	203.5	789.0
K16651	2.0	55.0	9.0	23.0
K16652	92.0	203.83	91.5	388.0
K16653	121.0	208.83	93.5	404.0
K16692	1053.33	2224.33	1243.5	1140.83
K16693	50.0	128.25	56.0	217.75
K16694	1.0	5.5	5.0	0.0
K16695	50.0	128.25	56.0	217.75
K16697	1.0	5.5	5.0	0.0
K16698	46.0	269.5	95.0	335.0
K16699	1.0	5.5	5.0	0.0
K16703	80.0	296.25	90.0	586.75
K16704	76.0	130.25	102.0	217.75
K16705	1.0	5.5	33.0	0.0
K16706	1.0	5.5	5.0	0.0
K16710	50.0	135.75	57.5	224.25
K16711	50.0	128.25	56.0	217.75
K16783	314.11	1011.72	655.95	1212.5500000000002
K16784	314.11	1011.72	655.95	1212.5500000000002
K16785	769.47	2078.51	764.91	10867.119999999999
K16786	240.1	857.45	188.97	5598.54
K16787	1009.5799999999999	2528.9	949.36	14114.670000000002
K16788	1.6	9.2	5.2	23.2
K16789	132.6	706.2	152.47	749.79
K16792	8.0	107.0	3.0	100.0
K16793	0.0	80.0	0.0	74.0
K16838	1.0	5.5	5.0	0.0
K16839	25.0	47.0	78.0	40.0
K16840	106.0	161.5	154.5	236.5
K16841	1632.79	1324.22	2159.45	3243.55
K16842	25.0	47.0	78.0	40.0
K16843	13.0	7.0	18.67	19.0
K16844	171.5	910.5	562.5	1629.5
K16845	13.0	7.0	16.0	36.0
K16846	13.0	7.0	16.0	36.0
K16849	27.0	9.0	4.0	2208.0
K16850	33.0	9.0	4.0	2229.0
K16856	7.0	21.0	11.0	42.0
K16868	50.0	128.25	56.0	217.75
K16869	54.6	316.7	118.47	415.29
K16870	92.0	203.83	91.5	388.0
K16871	594.44	763.22	1215.55	2005.8000000000002
K16872	1940.33	2407.33	2083.0	4372.08
K16873	5.0	263.5	16.5	45.0
K16874	10.6	534.0	33.0	99.0
K16876	9.440000000000001	264.72	19.950000000000003	74.55
K16877	9.440000000000001	264.72	19.950000000000003	74.55
K16878	9.440000000000001	264.72	19.950000000000003	74.55
K16879	9.440000000000001	264.72	19.950000000000003	74.55
K16880	9.440000000000001	264.72	19.950000000000003	74.55
K16881	89.75	519.25	164.25	773.25
K16885	61.0	192.5	16.0	477.5
K16886	64.0	224.5	16.0	480.5
K16887	61.0	192.5	16.0	477.5
K16898	1243.04	2499.42	2210.02	6645.84
K16899	1214.54	2052.42	2273.02	7209.84
K16901	130.0	11.0	235.0	30.0
K16907	27.0	9.0	4.0	2208.0
K16915	194.0	477.75	71.0	1758.75
K16916	1.0	5.5	5.0	0.0
K16917	1.0	5.5	5.0	0.0
K16918	1.0	5.5	5.0	0.0
K16919	2.0	11.0	10.0	0.0
K16920	1.0	5.5	5.0	0.0
K16921	1.0	5.5	5.0	0.0
K16922	415.94	3119.2200000000003	544.05	3454.3
K16923	49.0	19.08	26.5	22.75
K16924	50.1	343.7	97.47	391.29
K16925	52.67	30.0	55.769999999999996	40.09
K16926	26.67	24.5	29.5	41.5
K16927	66.67	363.67	152.27	474.09
K16937	198.0	3168.5	441.27	2272.59
K16950	2.0	42.0	7.0	6.0
K16951	2.0	42.0	7.0	6.0
K16953	5.0	12.0	10.0	45.0
K16957	2.0	19.0	7.0	40.0
K16958	2.0	12.0	5.0	27.0
K16959	2.0	19.0	7.0	40.0
K16960	47.0	283.0	97.0	375.0
K16961	970.0	235.5	946.0	307.5
K16962	970.0	235.5	946.0	307.5
K16963	970.0	235.5	946.0	307.5
K16968	8.5	0.0	4.0	0.0
K16969	8.5	0.0	4.0	0.0
K17053	0.0	6.0	2.0	4.0
K17060	55.0	217.5	88.0	185.75
K17061	55.0	217.5	88.0	185.75
K17067	33.0	83.0	36.0	96.0
K17073	1.0	70.5	1.5	32.5
K17074	17.6	146.7	25.7	186.7
K17076	17.6	146.7	25.7	186.7
K17103	4075.12	12983.97	5103.32	22232.88
K17104	0.0	80.0	0.0	103.0
K17105	0.0	80.0	0.0	87.0
K17195	50.0	128.0	56.0	215.0
K17202	723.0	193.0	979.0	319.0
K17203	723.0	193.0	979.0	319.0
K17204	723.0	193.0	979.0	319.0
K17205	292.0	28.0	440.0	47.0
K17206	611.0	65.0	884.0	2302.0
K17207	292.0	28.0	440.0	47.0
K17208	14.0	49.0	70.0	66.0
K17209	14.0	49.0	70.0	66.0
K17210	14.0	49.0	70.0	66.0
K17213	373.0	288.5	541.5	531.5
K17214	73.0	175.0	91.0	425.0
K17215	35.0	101.5	14.5	2272.5
K17216	47.0	287.5	105.27	355.09
K17217	54.0	302.5	114.27	382.09
K17218	2800.75	9072.17	3731.6	14691.91
K17222	428.75	2853.67	853.0	4655.91
K17223	428.75	2853.67	853.0	4655.91
K17224	412.75	2552.17	816.5	4583.91
K17225	231.75	1373.67	637.2	1953.9099999999999
K17226	986.63	6951.950000000001	1583.75	10250.33
K17227	469.5	3305.84	933.25	5820.57
K17228	124.0	419.0	260.6	233.0
K17229	67.5	133.0	71.0	807.0
K17230	15.5	7.0	3.0	216.0
K17234	1.0	5.5	5.0	0.0
K17235	1.0	5.5	5.0	0.0
K17236	1.0	5.5	5.0	0.0
K17237	68.0	350.0	485.0	432.5
K17238	68.0	350.0	485.0	432.5
K17239	68.0	350.0	485.0	432.5
K17240	58.0	126.0	76.0	350.5
K17241	67.0	223.5	83.5	400.5
K17242	113.0	225.5	105.5	405.5
K17243	67.0	223.5	83.5	400.5
K17246	27.0	9.0	5.0	2215.5
K17247	1610.94	4355.64	2219.2	11208.460000000001
K17248	0.0	5.0	17.0	9.0
K17251	62.0	1938.0	115.25	380.75
K17285	10.0	3.0	6.0	32.5
K17292	0.0	8.0	2.0	22.0
K17315	2129.17	2307.67	2785.0	8869.25
K17316	2031.17	2255.67	2703.0	8306.75
K17317	2015.17	2240.67	2697.0	8245.75
K17318	47.5	681.5	98.0	670.5
K17319	47.5	681.5	98.0	670.5
K17320	47.5	681.5	98.0	670.5
K17321	1710.94	1369.22	2257.45	3325.05
K17322	1710.94	1369.22	2257.45	3325.05
K17323	1710.94	1369.22	2257.45	3325.05
K17324	1710.94	1369.22	2257.45	3325.05
K17325	1710.94	1369.22	2257.45	3325.05
K17329	0.0	12.0	0.0	16.0
K17330	32.0	26.0	0.0	1554.0
K17331	0.0	12.0	0.0	16.0
K17363	221.0	271.0	325.0	398.0
K17364	0.0	0.0	12.6	0.0
K17462	69.0	297.5	105.27	1034.0900000000001
K17472	55.0	314.5	115.27	428.09000000000003
K17474	1.0	5.5	5.0	0.0
K17485	1.0	5.5	5.0	0.0
K17486	137.5	390.0	105.0	1471.5
K17488	0.0	80.0	0.0	74.0
K17489	7.34	1.34	42.0	0.0
K17490	8.67	2.67	21.0	99.0
K17623	7.0	15.0	9.0	27.0
K17640	0.0	6.0	0.0	8.0
K17662	827.94	1419.22	1742.05	3784.55
K17675	1086.27	2028.1599999999999	2066.05	5498.4
K17680	10.0	92.0	14.0	79.0
K17686	6722.18	15890.73	7582.57	34109.78
K17713	2038.6799999999998	6317.25	2157.5	7167.74
K17716	42.25	323.75	95.27	301.09000000000003
K17722	0.0	0.25	0.0	2.75
K17723	601.94	1033.97	1232.95	2408.3
K17733	345.75	191.67000000000002	146.27	1122.0
K17734	8.0	29.5	36.0	57.0
K17735	1540.0	864.5	1683.0	2269.75
K17736	1984.5	396.5	1903.0	494.25
K17737	204.0	264.5	244.0	233.75
K17743	0.0	0.0	0.0	40.0
K17745	0.0	0.0	23.0	0.0
K17752	8.0	32.5	72.0	40.0
K17754	65.0	5.5	117.5	15.0
K17755	46.0	2.0	22.0	5.0
K17758	1.0	5.5	5.0	0.0
K17759	3528.77	9490.3	3140.2200000000003	25617.47
K17760	307.33	1466.33	706.0	1594.33
K17762	8.0	32.5	72.0	40.0
K17763	12.0	92.5	109.0	103.0
K17810	2.0	15.0	3.0	18.0
K17828	1520.77	5070.37	707.97	15969.79
K17830	0.0	80.0	0.0	116.0
K17836	1666.04	2565.92	2772.6499999999996	3100.75
K17837	226.5	355.5	579.0	866.0
K17838	230.75	480.5	332.25	919.75
K17850	683.38	743.94	954.9	1482.6
K17865	1159.29	5288.89	1494.55	12400.46
K17870	38.0	180.0	3.0	118.0
K17882	27.0	9.0	4.0	2208.0
K17883	95.67	204.5	112.5	388.0
K17884	0.0	160.0	0.0	177.0
K17893	39.0	104.0	254.0	290.0
K17898	35.67	174.67000000000002	31.0	2249.5
K17899	35.67	174.67000000000002	31.0	2249.5
K17910	118.0	391.0	158.0	637.0
K17938	468.0	584.25	723.0	815.75
K17947	16.5	27.0	13.6	25.0
K17948	0.0	0.25	0.0	2.75
K17950	49.5	147.0	318.0	394.5
K17992	192.5	2791.0	180.0	5813.0
K18005	104.25	2703.17	187.0	5241.91
K18006	66.25	2374.17	146.0	2149.91
K18007	100.75	395.17	56.0	2750.91
K18008	14.0	182.5	12.0	146.5
K18009	159.0	1705.0	200.6	2462.0
K18011	32.0	174.0	10.0	2249.5
K18012	32.0	174.0	10.0	2249.5
K18013	32.0	174.0	10.0	2249.5
K18014	32.0	174.0	10.0	2249.5
K18015	0.0	0.25	0.0	2.75
K18016	35.0	110.0	3.0	79.0
K18017	51.0	125.0	9.0	140.0
K18023	35.0	110.0	4.0	86.5
K18028	7.0	6.0	5.0	13.0
K18029	162.0	544.5	397.5	425.0
K18030	17.0	267.5	77.5	56.0
K18072	27.0	31.0	29.0	55.0
K18073	12.0	19.0	14.0	34.0
K18074	2.0	2.0	0.0	6.0
K18076	2.0	2.0	0.0	6.0
K18092	65.0	5.5	117.5	15.0
K18093	66.33	303.83	143.0	245.57999999999998
K18094	5.0	4.0	5.0	7.0
K18095	5.0	4.0	5.0	7.0
K18096	263.0	25.0	484.6	63.0
K18098	32.0	273.0	502.6	178.0
K18104	98.0	576.5	205.27	738.09
K18115	48.0	298.5	108.0	381.0
K18118	951.86	3801.3900000000003	1376.95	5015.21
K18122	10.0	2.0	0.0	15.0
K18123	35.0	110.0	3.0	79.0
K18129	5.0	4.0	5.0	7.0
K18133	8.0	0.0	12.0	0.0
K18135	383.0	1132.5	594.0	443.75
K18136	93.0	430.0	136.0	294.5
K18137	25.0	47.0	78.0	40.0
K18138	6117.18	14655.24	8329.2	21699.97
K18139	1302.1799999999998	5802.25	1812.42	5971.49
K18140	50.0	128.25	56.0	217.75
K18141	50.0	141.75	57.5	225.75
K18142	50.0	128.25	56.0	217.75
K18143	435.0	482.0	628.0	373.0
K18144	435.0	482.0	628.0	373.0
K18145	93.0	424.0	136.0	293.0
K18146	93.0	424.0	136.0	293.0
K18147	25.0	47.0	78.0	40.0
K18148	144.0	67.25	209.0	129.75
K18149	62.6	348.7	128.2	504.2
K18164	159.44	208.22	208.45000000000002	1022.55
K18166	0.0	0.0	0.0	17.0
K18195	0.0	0.0	10.0	0.0
K18197	53.0	9.5	107.0	0.0
K18198	1.0	5.5	5.0	0.0
K18199	364.0	359.5	541.7	438.0
K18209	16.0	64.0	6.0	52.0
K18210	0.0	10.0	0.0	0.0
K18218	1.0	9.0	1.27	5.59
K18219	0.0	6.0	0.0	1.5
K18220	59.0	351.0	107.0	424.0
K18223	0.0	0.0	2.67	0.0
K18224	0.0	0.0	2.67	0.0
K18225	0.0	0.0	2.67	0.0
K18226	0.0	0.0	2.67	0.0
K18230	58.0	132.0	54.0	308.0
K18231	96.5	564.5	198.5	718.0
K18234	269.5	832.0	764.6	1336.5
K18235	44.0	167.0	74.0	248.0
K18236	7.0	190.5	29.0	61.5
K18237	0.0	80.0	0.0	74.0
