function	SRR1397196	SRR1397265	SRR1397339	SRR1397407
RXN-10907	508.17	1653.37	2983.34	2176.17
RXN-10908	508.17	1653.37	2983.34	2176.17
RXN-10910	508.17	1653.37	2983.34	2176.17
RXN-10911	11259.35	14227.31	54861.8	23659.47
RXN-10912	8789.39	11942.19	44021.19	18984.2
RXN-10913	508.17	1653.37	2983.34	2176.17
RXN-10915	11259.35	14227.31	54861.8	23659.47
RXN-10917	8789.39	11942.19	44021.19	18984.2
RXN-10949	8297.9	11043.22	44704.66	21374.66
RXN-10952	8297.9	11043.22	44704.66	21374.66
RXN-10953	8297.9	11043.22	44704.66	21374.66
RXN-10954	8297.9	11043.22	44704.66	21374.66
RXN-10994	4525.639999999999	4441.52	25288.83	8808.09
RXN-11026	192.0	197.0	760.0	482.0
RXN-11029	5083.639999999999	5560.52	32177.83	13952.169999999998
RXN-11032	293.44	316.55	3018.55	2139.2200000000003
RXN-11036	547.0	809.1700000000001	1216.25	1610.5
RXN-11046	5034.04	5396.82	33262.130000000005	13862.97
RXN-11047	2222.62	2965.4700000000003	21584.95	7494.62
RXN-11051	131.25	186.1	1165.25	794.0
RXN-11053	14.85	64.0	743.25	95.5
RXN-11054	19.85	89.0	768.25	198.5
RXN-11056	125.5	180.0	1018.5	414.0
RXN-11057	125.5	180.0	1018.5	414.0
RXN-11065	11141.68	13792.78	46327.990000000005	23498.0
RXN-11067	508.17	1653.37	2983.34	2176.17
RXN-11070	92.0	91.5	388.0	203.83
RXN-11077	229.0	203.5	789.0	414.83
RXN-11078	92.0	91.5	388.0	203.83
RXN-11080	121.0	93.5	404.0	208.83
RXN-11081	92.0	91.5	388.0	203.83
RXN-11091	165.0	159.5	690.0	330.83
RXN-11092	92.0	91.5	388.0	203.83
RXN-11103	0.0	0.0	31.0	70.0
RXN-11108	37.0	92.0	1174.0	2182.0
RXN-11109	19161.74	25143.94	91695.11	57421.33
RXN-11135	43139.43	48449.03	267622.58	118501.65
RXN-11136	4512.469999999999	4757.52	20916.83	9576.67
RXN-11146	930.53	1346.27	6356.82	1853.89
RXN-11181	1371.12	1451.45	5021.54	3784.22
RXN-11186	25.0	78.0	40.0	47.0
RXN-11187	64.0	44.0	91.0	78.0
RXN-11189	175.0	113.5	2170.0	227.83
RXN-11211	1929.32	2821.85	10786.4	3900.41
RXN-11213	6124.04	6874.09	17341.489999999998	10454.590000000002
RXN-11217	1929.32	2821.85	10786.4	3900.41
RXN-11218	1527.1	2470.07	14265.04	10040.7
RXN-11219	1527.1	2470.07	14265.04	10040.7
RXN-11237	100.0	112.0	435.5	256.5
RXN-11244	12012.97	15770.7	59183.22000000001	27159.01
RXN-11245	5146.610000000001	7607.97	25189.71	12775.66
RXN-11246	3694.74	4780.92	18029.08	9160.11
RXN-11277	296.0	459.0	657.25	452.25
RXN-11283	18.0	22.0	86.0	76.0
RXN-11291	1085.6	1594.7	6604.53	5115.45
RXN-11295	1.0	1.27	4.09	3.0
RXN-11302	11141.68	13792.78	46327.990000000005	23498.0
RXN-11310	1.0	1.27	4.09	3.0
RXN-11313	331.39	1045.42	2861.34	1755.17
RXN-11315	0.0	0.0	40.0	0.0
RXN-11316	25.0	182.0	224.0	55.0
RXN-11318	5.0	5.0	7.0	4.0
RXN-11319	664.0	1063.0	6863.25	4298.75
RXN-11322	1786.34	643.54	17956.18	2146.5
RXN-11323	4628.37	4917.049999999999	24971.04	12515.97
RXN-11326	4628.37	4917.049999999999	24971.04	12515.97
RXN-11327	4628.37	4917.049999999999	24971.04	12515.97
RXN-11328	1195.0	1297.5	765.0	531.5
RXN-11332	33.0	49.2	44.0	440.0
RXN-11333	813.87	1260.22	7525.539999999999	6165.72
RXN-11335	307.33	706.0	1594.33	1466.33
RXN-11342	2.0	3.0	18.0	15.0
RXN-11344	2.0	3.0	18.0	15.0
RXN-11346	5083.639999999999	5560.52	32177.83	13952.169999999998
RXN-11347	5056.639999999999	5492.52	31891.83	13758.169999999998
RXN-11348	1085.6	1594.7	6604.53	5115.45
RXN-11350	1085.6	1594.7	6604.53	5115.45
RXN-11351	11141.68	13792.78	46327.990000000005	23498.0
RXN-11363	2.0	32.5	120.0	12.5
RXN-11364	25.94	73.95	568.55	53.72
RXN-11365	2949.87	2791.12	14399.04	8566.970000000001
RXN-11368	4223.87	5202.549999999999	19671.54	10100.47
RXN-11371	0.0	0.0	103.0	80.0
RXN-11375	93.0	90.0	393.0	206.0
RXN-11396	6456.76	7460.019999999999	43603.48	19872.9
RXN-11407	1337.0	1536.0	888.0	435.0
RXN-11453	33.0	36.0	96.0	83.0
RXN-11455	195.0	228.7	468.5	1073.5
RXN-11461	0.0	0.0	1.5	6.0
RXN-11474	3042.37	4376.549999999999	11881.95	6744.89
RXN-11475	2364.28	2545.5	9610.4	7150.92
RXN-11476	21845.42	25252.7	116140.3	49205.240000000005
RXN-11477	7570.799999999999	9348.72	38426.16	20504.25
RXN-11478	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-11479	3042.37	4376.549999999999	11881.95	6744.89
RXN-11480	21845.42	25252.7	116140.3	49205.240000000005
RXN-11481	7570.799999999999	9348.72	38426.16	20504.25
RXN-11482	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-11483	2141.68	2173.5	7286.24	4691.25
RXN-11484	3404.43	4310.6	12123.24	8500.83
RXN-11486	15.0	0.0	28.0	0.0
RXN-11488	0.0	0.0	103.0	80.0
RXN-11496	1131.31	1147.05	1253.3	967.47
RXN-11501	719.04	1239.15	18409.0	6350.67
RXN-11565	0.0	0.0	1.5	6.0
RXN-11566	0.0	0.0	1.5	6.0
RXN-11572	11.0	12.0	620.5	113.0
RXN-11573	987.1	1500.2	5011.6900000000005	4179.45
RXN-11574	1666.33	2003.0	5039.83	4093.58
RXN-11576	2710.37	4246.02	9157.25	6830.0
RXN-11578	4967.639999999999	5336.52	30438.83	13333.169999999998
RXN-11586	5424.49	5710.79	34300.08	15151.84
RXN-11588	4952.639999999999	5337.27	30409.08	13350.669999999998
RXN-11589	1525.62	1743.45	4630.63	3025.3
RXN-11591	6155.68	7779.57	29098.04	11292.56
RXN-11592	4127.97	5138.52	24361.33	12878.169999999998
RXN-11593	308.0	394.0	2455.25	619.25
RXN-11594	64.0	0.0	3076.0	28.0
RXN-11596	550.0799999999999	859.75	3836.49	3646.25
RXN-11597	8.0	30.5	61.5	191.33
RXN-11598	4968.639999999999	5466.02	30526.83	13646.669999999998
RXN-11600	317.0	404.5	636.75	420.75
RXN-11601	4884.219999999999	5350.52	30923.08	11620.67
RXN-11602	5163.47	6434.65	42184.90000000001	16553.84
RXN-11618	42.0	24.0	2344.5	63.0
RXN-11620	42.0	24.0	2344.5	63.0
RXN-11627	45.0	90.0	335.0	264.0
RXN-11633	4973.639999999999	5353.02	31893.83	13756.669999999998
RXN-11635	101.0	210.0	725.75	329.75
RXN-11637	5746.99	6314.02	40871.740000000005	17385.84
RXN-11638	5065.639999999999	5524.52	32038.83	14017.169999999998
RXN-11647	88.5	61.6	145.0	13.0
RXN-11652	27.0	2.0	4.0	2.0
RXN-11653	27.0	2.0	4.0	2.0
RXN-11662	5146.610000000001	7607.97	25189.71	12775.66
RXN-11674	2.0	0.0	12.0	3.0
RXN-11689	13.0	18.67	19.0	7.0
RXN-11690	171.5	562.5	1629.5	910.5
RXN-11691	26.0	32.0	72.0	14.0
RXN-11696	67.0	14.6	2990.0	26.0
RXN-11698	881.1	971.0	10575.16	5755.17
RXN-11715	4040.87	3888.04	24883.33	7709.15
RXN-11727	274.0	192.0	2273.0	549.0
RXN-11734	5439.57	8114.849999999999	30899.05	15438.93
RXN-11737	4647.6900000000005	5942.32	36368.14	17931.97
RXN-11743	4040.87	3888.04	24883.33	7709.15
RXN-11749	3.0	0.0	8.0	0.0
RXN-11754	5034.04	5396.82	33262.130000000005	13862.97
RXN-11758	3236.37	4431.219999999999	13399.54	7922.47
RXN-11761	1000.94	1447.55	1267.05	827.72
RXN-11768	140.5	115.0	1487.5	399.0
RXN-11781	0.0	0.0	103.0	80.0
RXN-11782	0.0	0.0	103.0	80.0
RXN-11784	104.0	86.0	244.75	350.25
RXN-11788	0.0	29.0	4.0	0.0
RXN-11789	0.0	29.0	4.0	0.0
RXN-11790	0.0	58.0	8.0	0.0
RXN-11791	0.0	29.0	4.0	0.0
RXN-11813	107.0	105.5	398.0	210.83
RXN-11820	91.0	94.27	367.09	188.5
RXN-11832	4842.54	5159.52	30042.17	11483.0
RXN-11833	2861.63	4001.52	13193.23	7322.65
RXN-11834	2614.12	2972.45	9748.79	5122.97
RXN-11835	1409.85	1666.27	6109.5	3026.42
RXN-11836	5030.639999999999	5500.02	31761.83	13769.669999999998
RXN-11837	5860.280000000001	7225.139999999999	47387.37	26308.29
RXN-11838	3457.62	4603.549999999999	16253.29	7277.97
RXN-11839	4973.639999999999	5376.52	31280.83	13448.169999999998
RXN-11840	2050.08	2265.5	6440.99	4945.75
RXN-11841	1776.83	2175.0	6005.33	6719.58
RXN-11842	3634.88	5088.5	18305.84	10511.02
RXN-11843	3634.88	5088.5	18305.84	10511.02
RXN-11845	3198.12	4146.049999999999	12894.29	6462.97
RXN-11860	3617.47	4414.52	15321.330000000002	8996.0
RXN-11865	3617.47	4414.52	15321.330000000002	8996.0
RXN-11866	2727.33	3037.0	7031.33	5519.58
RXN-11867	2727.33	3037.0	7031.33	5519.58
RXN-11869	0.0	0.0	103.0	80.0
RXN-11877	50.0	43.0	125.0	9.0
RXN-11879	8.0	8.0	129.0	6.0
RXN-11881	91.0	95.0	504.0	209.0
RXN-11902	265.5	184.8	435.0	39.0
RXN-12002	9927.18	10721.310000000001	62273.09	25512.17
RXN-12014	80.5	148.5	688.0	550.0
RXN-12038	1211.0	1190.0	2320.5	1113.83
RXN-12041	1211.0	1190.0	2320.5	1113.83
RXN-12070	67.0	118.5	116.41	6.42
RXN-12071	0.0	0.0	2.75	0.25
RXN-12072	0.0	10.0	237.5	12.5
RXN-12073	137.0	241.0	138.41	15.92
RXN-12074	157.88	269.4	406.6	355.94
RXN-12086	625.6700000000001	1116.77	3097.83	2520.84
RXN-12088	719.04	1239.15	18409.0	6350.67
RXN-12093	3684.87	4577.82	15925.13	9551.47
RXN-12104	4054.72	4965.02	22476.58	10242.67
RXN-12116	2.0	0.0	5.0	3.0
RXN-12124	267.0	324.0	2684.75	1939.5
RXN-12130	300.37	826.4499999999999	2450.2900000000004	2500.4700000000003
RXN-12144	0.0	0.0	103.0	80.0
RXN-12145	0.0	0.0	74.0	80.0
RXN-12148	916.0	923.0	337.0	963.0
RXN-12158	7.0	23.0	64.0	24.0
RXN-12160	3236.37	4431.219999999999	13399.54	7922.47
RXN-12164	188.0	427.0	1474.0	1171.0
RXN-12171	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN-12173	53.0	117.0	0.0	9.5
RXN-12174	283.0	518.5	2395.0	3406.0
RXN-12177	89.0	148.0	462.0	1029.0
RXN-12181	1.5	30.5	11.0	4.0
RXN-12184	9715.04	12378.49	67606.88	33810.39
RXN-12193	1514.94	1430.45	13218.13	6835.47
RXN-12195	0.0	1.0	7.5	0.0
RXN-12196	0.0	1.0	7.5	0.0
RXN-12219	0.0	0.0	29.0	0.0
RXN-12223	1.0	1.27	4.09	3.0
RXN-1223	139.0	225.0	808.0	285.0
RXN-12238	74.5	97.0	2667.0	311.5
RXN-12239	59.75	80.25	2341.0	288.5
RXN-12241	188.33	379.0	1557.08	1594.33
RXN-12247	486.94	837.69	4977.73	2591.7200000000003
RXN-12252	381.6	290.74	5504.88	1012.2
RXN-12268	1.0	5.0	0.0	5.5
RXN-12280	9.0	20.0	706.0	16.0
RXN-12302	183.0	330.31	4211.77	2823.0
RXN-12303	5064.57	6704.2	19945.5	12813.77
RXN-12345	181.75	312.0	1910.75	2945.0
RXN-12346	64.75	125.5	405.75	2068.5
RXN-12353	1329.58	1739.0	5828.49	2301.08
RXN-12365	1661.69	2959.05	7332.049999999999	2920.9700000000003
RXN-12366	107.0	144.0	680.25	405.75
RXN-12367	107.0	144.0	680.25	405.75
RXN-12373	0.0	0.0	103.0	80.0
RXN-12375	0.0	0.0	103.0	80.0
RXN-12376	0.0	0.0	103.0	80.0
RXN-12377	0.0	0.0	103.0	80.0
RXN-12378	0.0	0.0	103.0	80.0
RXN-12379	0.0	0.0	103.0	80.0
RXN-12380	0.0	0.0	103.0	80.0
RXN-12381	0.0	0.0	103.0	80.0
RXN-12382	0.0	0.0	103.0	80.0
RXN-12391	1514.94	1430.45	13218.13	6835.47
RXN-12392	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN-12398	1664.94	3247.7	18879.7	21751.54
RXN-12399	1664.94	3247.7	18879.7	21751.54
RXN-12400	1664.94	3247.7	18879.7	21751.54
RXN-12402	320.0	757.5	1876.25	3196.25
RXN-1241	1590.33	2076.0	6575.83	4001.83
RXN-12410	486.94	837.69	4977.73	2591.7200000000003
RXN-12411	486.94	837.69	4977.73	2591.7200000000003
RXN-12414	486.94	837.69	4977.73	2591.7200000000003
RXN-12430	1503.75	1859.5	2457.0	3219.25
RXN-12444	592.1	1001.57	2100.29	1790.28
RXN-12445	315.0	456.5	844.75	590.75
RXN-12446	60.0	69.0	313.66	128.67000000000002
RXN-12448	11259.35	14227.31	54861.8	23659.47
RXN-12458	5044.639999999999	5470.52	32021.83	13833.169999999998
RXN-12460	5067.639999999999	5665.52	32175.33	13897.5
RXN-12462	3867.21	3574.02	18725.5	7291.589999999999
RXN-12463	3867.21	3574.02	18725.5	7291.589999999999
RXN-12465	2.0	0.0	6.0	2.0
RXN-12466	260.67	159.5	5413.5	590.5
RXN-12469	260.67	159.5	5413.5	590.5
RXN-12472	329.1	485.47	3233.29	2403.7
RXN-12480	615.0	1100.0	6419.75	4588.25
RXN-12481	484.29	797.95	4588.96	945.22
RXN-12484	148.0	320.0	374.0	281.0
RXN-12490	5146.610000000001	7607.97	25189.71	12775.66
RXN-12496	391.0	676.5	1070.0	512.5
RXN-12518	192.0	197.0	760.0	482.0
RXN-12519	1539.33	1876.0	3978.33	3525.58
RXN-12521	2221.4700000000003	2446.95	6820.88	4518.3
RXN-12545	0.0	0.0	62.0	140.0
RXN-12558	1352.0	1496.5	3018.5	2193.5
RXN-12559	1352.0	1496.5	3018.5	2193.5
RXN-12560	2627.6400000000003	3438.55	14159.37	6599.06
RXN-12561	15083.759999999998	19971.0	85530.20999999999	29554.01
RXN-12565	3694.74	4780.92	18029.08	9160.11
RXN-12570	5146.610000000001	7607.97	25189.71	12775.66
RXN-12575	381.6	290.74	5504.88	1012.2
RXN-12579	625.6700000000001	1116.77	3097.83	2520.84
RXN-12587	10265.3	11695.71	64591.92	23924.54
RXN-12588	10265.3	11695.71	64591.92	23924.54
RXN-12609	48.0	106.0	369.0	292.5
RXN-12610	5988.25	7459.67	29615.38	20009.22
RXN-12611	5988.25	7459.67	29615.38	20009.22
RXN-12613	1860.04	2962.52	5711.34	3677.92
RXN-12618	6244.58	9539.4	33259.06	13594.57
RXN-12619	0.0	0.0	103.0	80.0
RXN-12623	207.5	372.0	1365.0	1253.5
RXN-12624	207.5	372.0	1365.0	1253.5
RXN-12625	5413.379999999999	7565.82	34832.130000000005	20024.31
RXN-12626	5413.379999999999	7565.82	34832.130000000005	20024.31
RXN-12627	0.0	2.0	20.5	17.0
RXN-12634	8162.05	10259.75	37207.11	15958.03
RXN-12669	192.0	197.0	760.0	482.0
RXN-12690	340.0	397.0	3102.75	2072.5
RXN-12691	609.0	757.0	5893.5	4804.0
RXN-12694	281.25	357.0	3593.0	2116.0
RXN-12705	5146.610000000001	7607.97	25189.71	12775.66
RXN-12710	3694.74	4780.92	18029.08	9160.11
RXN-12714	340.0	397.0	3102.75	2072.5
RXN-12717	293.0	348.0	2937.41	1879.17
RXN-12718	231.0	285.0	2628.75	1793.5
RXN-12720	8186.12	10548.75	40280.43	24046.54
RXN-12722	88.5	61.6	145.0	13.0
RXN-12723	88.5	61.6	145.0	13.0
RXN-12726	9480.57	10441.22	43573.78	20628.4
RXN-12729	4279.1900000000005	5143.17	28665.65	12679.82
RXN-12730	2728.93	3173.2	9458.28	7399.36
RXN-12734	397.0	575.0	6248.25	4455.5
RXN-12735	362.0	533.0	6240.66	4486.67
RXN-12736	389.67	544.0	6231.91	4499.84
RXN-12741	340.0	397.0	3102.75	2072.5
RXN-12750	5146.610000000001	7607.97	25189.71	12775.66
RXN-12752	3528.77	3140.2200000000003	25617.47	9490.3
RXN-12778	239.0	356.0	1431.0	676.5
RXN-12790	281.25	357.0	3593.0	2116.0
RXN-12812	1.0	1.5	9.5	8.5
RXN-12848	200.0	202.0	862.0	482.0
RXN-12886	157.0	251.1	240.75	136.75
RXN-12893	297.5	874.6	3064.25	2585.75
RXN-12894	180.0	318.6	363.75	145.25
RXN-12895	180.0	318.6	363.75	145.25
RXN-12898	192.0	425.27	724.0899999999999	564.5
RXN-12900	227.33	247.0	2472.83	1899.33
RXN-12908	122.0	33.0	986.0	284.0
RXN-12957	52.0	6.0	378.0	9.0
RXN-12960	73.0	82.0	310.0	133.0
RXN-12967	42.0	40.0	124.0	9.0
RXN-12977	61.0	189.0	1320.0	2600.0
RXN-12978	9715.04	12378.49	67606.88	33810.39
RXN-13008	21845.42	25252.7	116140.3	49205.240000000005
RXN-13028	276.04	344.05	1088.88	1452.22
RXN-13030	0.0	23.0	0.0	0.0
RXN-13036	54.6	118.47	415.29	316.7
RXN-13037	3792.79	5056.549999999999	23291.79	10665.47
RXN-13039	1844.35	1208.99	15255.13	4682.95
RXN-13064	125.5	180.0	1018.5	414.0
RXN-13067	285.0	311.67	3681.0	1949.0
RXN-13069	119.0	90.0	315.0	135.0
RXN-13074	0.0	0.0	31.0	70.0
RXN-13089	4.44	0.78	29.55	1.22
RXN-13129	28.0	189.0	343.0	64.0
RXN-13141	1.0	5.0	0.0	5.5
RXN-13142	3528.77	3140.2200000000003	25617.47	9490.3
RXN-13158	5008.71	5428.049999999999	28360.04	13711.64
RXN-13162	14.0	2.0	117.0	11.0
RXN-13163	9967.63	10963.34	50421.18	27278.05
RXN-13178	46.0	22.0	5.0	2.0
RXN-13179	4653.37	5853.049999999999	24893.04	13401.97
RXN-13181	625.0	1566.0	5255.0	8570.0
RXN-13182	625.0	1566.0	5255.0	8570.0
RXN-13184	18.0	22.0	86.0	76.0
RXN-13191	58.5	59.6	125.0	9.0
RXN-13198	11259.35	14227.31	54861.8	23659.47
RXN-13202	10126.78	11381.08	56823.09	28347.34
RXN-13222	0.0	23.0	0.0	0.0
RXN-13223	0.0	23.0	0.0	0.0
RXN-13230	133.44	285.45	807.5500000000001	270.22
RXN-13266	512.44	804.55	6770.299999999999	4654.47
RXN-13267	512.44	804.55	6770.299999999999	4654.47
RXN-13268	512.44	804.55	6770.299999999999	4654.47
RXN-13275	0.0	17.0	9.0	5.0
RXN-13279	2627.6400000000003	3438.55	14159.37	6599.06
RXN-13280	62.0	115.25	380.75	1938.0
RXN-13290	9715.04	12378.49	67606.88	33810.39
RXN-13313	3122.43	3623.5	12766.989999999998	8486.25
RXN-13323	1803.08	2610.97	11548.35	2610.61
RXN-13326	2.0	0.0	79.0	83.0
RXN-13327	0.0	0.0	29.0	0.0
RXN-13328	594.44	1215.55	2005.8	763.22
RXN-13335	48.0	108.0	381.0	298.5
RXN-13337	50.0	109.0	404.0	299.5
RXN-13403	9785.51	11274.5	37198.66	21211.27
RXN-13418	948.94	1934.25	4740.049999999999	3493.4700000000003
RXN-13426	765.5	1289.0	2762.5	1547.0
RXN-13439	276.0	376.0	1621.32	104.34
RXN-13440	276.0	376.0	1621.32	104.34
RXN-13449	821.2	1141.82	2905.55	2299.88
RXN-13482	3358.29	3791.29	27671.76	13153.0
RXN-13568	71.0	137.26999999999998	489.09	388.5
RXN-13574	52.5	73.0	2463.0	134.0
RXN-13585	453.0	233.0	4725.5	2683.0
RXN-13589	425.0	251.0	4701.5	2629.0
RXN-13596	373.0	159.75	710.75	2094.5
RXN-13597	138.0	113.5	393.0	205.83
RXN-13600	3248.86	6333.14	31875.33	19952.83
RXN-13602	3248.86	6333.14	31875.33	19952.83
RXN-13603	3248.86	6333.14	31875.33	19952.83
RXN-13613	1940.33	2083.0	4372.08	2407.33
RXN-13614	9715.04	12378.49	67606.88	33810.39
RXN-13615	5439.57	8114.849999999999	30899.05	15438.93
RXN-13616	12012.97	15770.7	59183.22000000001	27159.01
RXN-13617	3694.74	4780.92	18029.08	9160.11
RXN-13671	1085.54	1536.42	12486.0	7282.59
RXN-13673	18704.34	25675.6	64707.28999999999	31209.67
RXN-13677	3834.96	5379.299999999999	15932.04	7507.969999999999
RXN-13680	0.0	1.5	8.5	18.5
RXN-13682	267.0	324.0	2684.75	1939.5
RXN-13689	91.0	90.0	388.0	203.0
RXN-13697	4647.6900000000005	5942.32	36368.14	17931.97
RXN-13698	2226.68	2272.0	6453.74	4146.08
RXN-13704	1527.1	2470.07	14265.04	10040.7
RXN-13707	91.0	95.0	504.0	209.0
RXN-13714	15.0	12.0	28.0	15.0
RXN-13715	67.0	65.0	25.75	39.5
RXN-13720	6651.389999999999	6821.27	35996.08	14264.919999999998
RXN-13722	8.0	3.0	174.0	187.0
RXN-13733	93.0	90.0	393.0	206.0
RXN-13749	56.0	26.0	342.0	168.5
RXN-13760	93.67	159.0	1487.0	357.67
RXN-13776	16.5	13.6	25.0	27.0
RXN-13779	1.0	5.0	54.0	5.5
RXN-13788	349.0	618.0	4908.5	5885.5
RXN-13805	11205.77	11600.81	71303.08	23740.92
RXN-1381	11205.77	11600.81	71303.08	23740.92
RXN-13834	1.0	5.0	0.0	5.5
RXN-13854	5351.99	7437.5	22196.58	14619.44
RXN-13907	2214.0	2718.77	4397.34	2619.0
RXN-13908	3543.06	4783.27	16040.68	8848.44
RXN-13909	673.0	563.0	1286.25	830.75
RXN-13961	91.0	95.0	504.0	209.0
RXN-13997	3851.62	3749.47	19752.45	8703.119999999999
RXN-13998	0.0	2.0	4.0	6.0
RXN-13999	0.0	2.0	4.0	6.0
RXN-1401	508.17	1653.37	2983.34	2176.17
RXN-14014	5034.31	5530.52	31297.33	14026.84
RXN-14021	89.0	148.0	462.0	1029.0
RXN-14023	148.0	320.0	374.0	281.0
RXN-14025	6952.030000000001	8703.82	55088.37	20767.71
RXN-14026	6952.030000000001	8703.82	55088.37	20767.71
RXN-14029	4040.87	3888.04	24883.33	7709.15
RXN-1404	1095.35	1140.5	5425.91	2575.17
RXN-14040	13.0	67.0	4.0	0.0
RXN-14047	8893.439999999999	10436.52	37862.09	21657.85
RXN-14051	8.0	3.0	26.0	27.0
RXN-14054	192.0	425.27	724.0899999999999	564.5
RXN-14063	4136.87	4669.05	13109.29	7674.47
RXN-14064	1010.77	1435.24	12084.63	2856.12
RXN-14073	6401.51	9106.34	37292.82	15725.74
RXN-14090	1010.77	1435.24	12084.63	2856.12
RXN-14091	1010.77	1435.24	12084.63	2856.12
RXN-14093	78.0	115.27	2590.59	308.5
RXN-14098	78.0	115.27	2590.59	308.5
RXN-14099	78.0	115.27	2590.59	308.5
RXN-14100	78.0	115.27	2590.59	308.5
RXN-14107	3157.12	4252.049999999999	13524.04	8358.720000000001
RXN-14112	1010.77	1435.24	12084.63	2856.12
RXN-14113	1010.77	1435.24	12084.63	2856.12
RXN-14115	1010.77	1435.24	12084.63	2856.12
RXN-14116	4150.14	5194.82	26629.63	10511.47
RXN-14117	5361.16	5915.37	35443.73	16096.079999999998
RXN-14118	3537.12	4504.049999999999	18405.29	8754.3
RXN-14120	4951.139999999999	5431.52	31296.33	13249.669999999998
RXN-14124	1010.77	1435.24	12084.63	2856.12
RXN-14126	1010.77	1435.24	12084.63	2856.12
RXN-14129	2403.4700000000003	3473.5	7907.240000000001	5074.17
RXN-14131	174.0	327.5	404.0	260.5
RXN-14135	469.5	576.5	1779.25	1787.0
RXN-14136	6401.51	9106.34	37292.82	15725.74
RXN-14142	300.5	431.5	838.25	576.25
RXN-14143	300.5	431.5	838.25	576.25
RXN-14147	2492.2200000000003	2296.95	5944.04	3742.47
RXN-14148	1023.27	2042.7	3595.2	1974.87
RXN-14149	763.2700000000001	1355.7	2645.2	1295.87
RXN-14150	723.2700000000001	1320.7	2632.2	1295.87
RXN-14160	6401.51	9106.34	37292.82	15725.74
RXN-14161	300.5	431.5	838.25	576.25
RXN-14171	0.0	0.0	103.0	90.0
RXN-14173	67.0	65.0	25.75	39.5
RXN-14174	67.0	65.0	25.75	39.5
RXN-14177	5034.04	5396.82	33262.130000000005	13862.97
RXN-14178	74.0	96.0	395.0	173.5
RXN-14179	3248.86	6333.14	31875.33	19952.83
RXN-14189	3951.39	5226.09	9981.009999999998	7395.75
RXN-14192	5361.16	5915.37	35443.73	16096.079999999998
RXN-14197	2403.4700000000003	3473.5	7907.240000000001	5074.17
RXN-14204	630.0	939.0	264.0	653.0
RXN-14206	2214.0	2718.77	4397.34	2619.0
RXN-14207	5361.16	5915.37	35443.73	16096.079999999998
RXN-14210	12.0	35.0	65.75	54.5
RXN-14223	3288.38	3379.92	24705.590000000004	4157.34
RXN-14224	8789.39	11942.19	44021.19	18984.2
RXN-14225	8789.39	11942.19	44021.19	18984.2
RXN-14227	6952.030000000001	8703.82	55088.37	20767.71
RXN-14228	4951.139999999999	5431.52	31296.33	13249.669999999998
RXN-14229	5439.57	8114.849999999999	30899.05	15438.93
RXN-14236	221.0	325.0	398.0	271.0
RXN-14240	0.0	20.0	18.0	99.0
RXN-14245	673.0	563.0	1286.25	830.75
RXN-14249	946.17	1336.27	6714.84	3433.92
RXN-14260	1514.94	1430.45	13218.13	6835.47
RXN-14261	1514.94	1430.45	13218.13	6835.47
RXN-14262	5439.57	8114.849999999999	30899.05	15438.93
RXN-14264	2951.95	3877.45	10700.87	5590.55
RXN-14266	12012.97	15770.7	59183.22000000001	27159.01
RXN-14267	7747.13	9702.76	44430.55	23829.39
RXN-14268	3694.74	4780.92	18029.08	9160.11
RXN-14270	4579.79	4477.02	24729.42	12420.5
RXN-14274	3694.74	4780.92	18029.08	9160.11
RXN-14275	5146.610000000001	7607.97	25189.71	12775.66
RXN-14276	12012.97	15770.7	59183.22000000001	27159.01
RXN-14277	3694.74	4780.92	18029.08	9160.11
RXN-14278	5439.57	8114.849999999999	30899.05	15438.93
RXN-14280	8789.39	11942.19	44021.19	18984.2
RXN-14281	3000.94	4560.84	20431.43	11113.35
RXN-14282	3000.94	4560.84	20431.43	11113.35
RXN-14283	3000.94	4560.84	20431.43	11113.35
RXN-14284	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN-14285	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN-14286	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN-14304	1718.79	1396.05	13509.46	4784.39
RXN-14312	1.0	5.0	0.0	5.5
RXN-14326	0.0	0.0	103.0	80.0
RXN-14338	1508.27	648.97	12139.79	1927.87
RXN-14344	0.0	0.0	103.0	80.0
RXN-14347	105.44	183.45	723.55	541.72
RXN-14349	3000.94	4560.84	20431.43	11113.35
RXN-14350	3000.94	4560.84	20431.43	11113.35
RXN-14353	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN-14354	1514.94	1430.45	13218.13	6835.47
RXN-14370	291.5	705.0	519.0	403.5
RXN-14371	2617.24	2398.27	21960.42	8351.42
RXN-14372	2617.24	2398.27	21960.42	8351.42
RXN-14377	768.0	1117.5	3734.33	2050.5
RXN-14380	9.0	20.0	706.0	16.0
RXN-14384	10265.3	11695.71	64591.92	23924.54
RXN-14385	10265.3	11695.71	64591.92	23924.54
RXN-14386	10265.3	11695.71	64591.92	23924.54
RXN-14394	3694.74	4780.92	18029.08	9160.11
RXN-14398	0.0	0.0	116.0	80.0
